Case,Symbol,K_swing,N_bos,LookbackInternal,M_retest,EqTol,BOSBufferPoints,UseKillzones,UseRoundNumber,RNDelta,RiskPerTradePct,SL_BufferUSD,TP1_R,TP2_R,BE_Activate_R,PartialClosePct,TimeStopMinutes,MinProgressR,MaxSpreadUSD,MaxOpenPositions,UsePendingRetest,RetestOffsetUSD,PendingExpirySec,CooldownSec
9531,XAUUSD,55,7,11,2,0.19,1.0,True,True,0.32,0.45,0.7,1.8,3.0,0.6,35,120,0.6,0.5,3,False,0,0,0
9532,XAUUSD,45,6,16,3,0.2,2.0,False,True,0.3,0.5,0.7,1.5,2.4,0.8,40,90,0.5,0.5,3,False,0,0,0
9533,XAUUSD,55,7,11,3,0.16,2.0,False,True,0.28,0.35,0.7,2.0,2.4,0.8,50,45,0.7,0.5,2,False,0,0,0
9534,XAUUSD,55,7,11,3,0.2,1.5,False,True,0.3,0.45,0.65,1.5,2.4,0.8,50,90,0.8,0.5,3,False,0,0,0
9535,XAUUSD,55,7,11,4,0.21,2.5,False,True,0.3,0.45,0.7,2.0,2.4,1.0,25,120,0.6,0.5,3,False,0,0,0
9536,XAUUSD,45,7,12,4,0.18,2.5,True,True,0.32,0.5,0.6,0.9,2.026288414074932,0.6,50,60,0.5,0.5,3,False,0,0,0
9537,XAUUSD,60,7,12,2,0.22,2.5,True,True,0.32,0.6,0.55,1.5,3.6,0.7,35,90,0.7,0.5,3,False,0,0,0
9538,XAUUSD,45,6,11,4,0.2,2.5,False,True,0.3,0.5,0.55,1.5,2.4,0.9,50,120,0.6,0.5,3,False,0,0,0
9539,XAUUSD,55,5,11,3,0.21,1.0,False,True,0.28,0.5,0.65,1.0,3.0,0.8,30,45,0.5,0.5,2,False,0,0,0
9540,XAUUSD,45,7,16,4,0.22,1.0,False,True,0.32,0.4,0.6,2.0,2.4,0.8,30,45,0.7,0.5,3,False,0,0,0
9541,XAUUSD,50,7,12,2,0.17,2.0,False,True,0.3,0.3,0.55,2.2,3.6,0.8,40,60,0.7,0.5,3,False,0,0,0
9542,XAUUSD,55,5,12,3,0.17,1.0,False,True,0.28,0.55,0.55,2.2,3.6,1.0,40,45,0.7,0.5,3,False,0,0,0
9543,XAUUSD,50,6,11,3,0.22,1.5,True,True,0.3,0.45,0.55,1.5,2.0,0.8,30,60,0.6,0.5,3,False,0,0,0
9544,XAUUSD,55,7,16,3,0.2,2.5,False,True,0.3,0.55,0.7,1.8,4.0,0.8,50,90,0.6,0.5,2,False,0,0,0
9545,XAUUSD,50,6,12,2,0.22,1.5,False,True,0.3,0.5,0.65,2.0,3.6,0.9,35,60,0.5,0.5,2,False,0,0,0
9546,XAUUSD,60,7,12,2,0.22,1.0,True,True,0.3,0.6,0.65,1.8,4.0,0.9,25,45,0.7,0.5,2,False,0,0,0
9547,XAUUSD,60,7,16,3,0.16,1.0,True,True,0.35,0.5,0.7,1.2,3.0,0.7,25,60,0.5,0.5,3,False,0,0,0
9548,XAUUSD,60,7,12,3,0.2,1.0,False,True,0.28,0.6,0.6,1.5,2.4,1.0,50,90,0.8,0.5,3,False,0,0,0
9549,XAUUSD,60,5,12,4,0.19,1.5,False,True,0.35,0.55,0.55,2.2,3.6,1.0,25,120,0.8,0.5,3,False,0,0,0
9550,XAUUSD,55,7,11,2,0.19,2.5,False,True,0.28,0.5,0.7,1.2,2.0,0.6,25,45,0.6,0.5,3,False,0,0,0
9551,XAUUSD,45,7,14,4,0.2,1.0,False,True,0.35,0.5,0.7,1.2,2.0,0.9,30,60,0.6,0.5,3,False,0,0,0
9552,XAUUSD,60,7,12,3,0.19,1.5,False,True,0.3,0.35,0.65,1.0,2.4,0.9,25,90,0.5,0.5,3,False,0,0,0
9553,XAUUSD,45,5,11,4,0.21,1.0,False,True,0.3,0.6,0.7,2.0,3.6,1.0,50,120,0.8,0.5,2,False,0,0,0
9554,XAUUSD,55,7,16,2,0.21,2.0,False,True,0.28,0.45,0.6,1.5,2.0,0.8,25,90,0.6,0.5,3,False,0,0,0
9555,XAUUSD,45,6,12,2,0.22,2.0,False,True,0.35,0.35,0.6,1.8,2.4,0.9,50,60,0.7,0.5,2,False,0,0,0
9556,XAUUSD,45,7,12,2,0.21,2.0,False,True,0.35,0.55,0.65,1.5,3.6,0.8,40,45,0.5,0.5,2,False,0,0,0
9557,XAUUSD,45,7,12,4,0.2,2.5,True,True,0.3,0.55,0.6,1.8,2.5882135503625365,1.0,35,120,0.7,0.5,2,False,0,0,0
9558,XAUUSD,45,6,11,3,0.22,2.5,False,True,0.35,0.6,0.7,1.8,3.6,0.8,50,45,0.8,0.5,3,False,0,0,0
9559,XAUUSD,60,6,14,4,0.18,2.0,False,True,0.35,0.45,0.7,1.5,2.4,0.7,30,45,0.8,0.5,3,False,0,0,0
9560,XAUUSD,60,7,16,2,0.19,1.5,True,True,0.35,0.3,0.7,1.0,1.9076378899527342,0.6,25,90,0.8,0.5,3,False,0,0,0
9561,XAUUSD,50,6,16,3,0.2,1.0,True,True,0.35,0.35,0.55,1.5,2.0,1.0,30,60,0.7,0.5,2,False,0,0,0
9562,XAUUSD,45,6,12,3,0.21,2.0,False,True,0.35,0.35,0.65,1.2,2.44247857667672,0.8,50,90,0.6,0.5,3,False,0,0,0
9563,XAUUSD,55,5,12,4,0.22,2.5,True,True,0.3,0.35,0.65,1.8,3.0,1.0,35,45,0.6,0.5,2,False,0,0,0
9564,XAUUSD,55,7,12,2,0.2,1.0,False,True,0.35,0.3,0.55,1.8,2.0,1.0,25,120,0.8,0.5,3,False,0,0,0
9565,XAUUSD,55,7,12,4,0.2,1.0,False,True,0.3,0.6,0.65,1.5,2.4,1.0,40,60,0.8,0.5,3,False,0,0,0
9566,XAUUSD,45,7,12,3,0.16,1.5,False,True,0.3,0.55,0.7,1.2,2.4,0.7,35,120,0.7,0.5,3,False,0,0,0
9567,XAUUSD,60,6,16,4,0.16,2.5,False,True,0.3,0.45,0.55,2.2,3.6,0.6,35,45,0.7,0.5,2,False,0,0,0
9568,XAUUSD,50,5,11,4,0.17,2.0,True,True,0.3,0.3,0.65,0.9,2.4,0.646844611589901,25,90,0.6,0.5,2,False,0,0,0
9569,XAUUSD,50,7,14,2,0.2,1.5,False,True,0.3,0.45,0.6,1.8,4.0,0.9,40,45,0.7,0.5,3,False,0,0,0
9570,XAUUSD,50,7,16,2,0.22,2.5,True,True,0.3,0.3,0.7,1.8,2.4,0.8,25,60,0.7,0.5,3,False,0,0,0
9571,XAUUSD,45,6,14,2,0.2,1.0,False,True,0.35,0.55,0.7,1.5,1.876311474397404,0.9,35,120,0.7,0.5,3,False,0,0,0
9572,XAUUSD,45,7,11,2,0.2,1.5,True,True,0.35,0.3,0.65,1.8,3.6,0.6,35,60,0.5,0.5,2,False,0,0,0
9573,XAUUSD,45,6,16,2,0.19,2.5,False,True,0.28,0.45,0.55,1.2,3.0,0.9,50,45,0.6,0.5,2,False,0,0,0
9574,XAUUSD,55,7,12,4,0.18,2.5,False,True,0.35,0.35,0.65,1.8,4.0,0.7,40,90,0.8,0.5,3,False,0,0,0
9575,XAUUSD,55,5,12,3,0.21,2.0,False,True,0.3,0.45,0.6,0.9,2.202000997857969,0.656559190079558,25,90,0.8,0.5,2,False,0,0,0
9576,XAUUSD,55,6,11,3,0.22,1.0,False,True,0.32,0.3,0.6,1.5,2.4,0.9,25,120,0.6,0.5,3,False,0,0,0
9577,XAUUSD,45,5,16,3,0.22,1.0,True,True,0.3,0.6,0.7,2.2,3.6,0.8,40,45,0.5,0.5,2,False,0,0,0
9578,XAUUSD,50,7,14,3,0.18,2.5,False,True,0.28,0.55,0.7,1.5,3.6,1.0,30,60,0.5,0.5,3,False,0,0,0
9579,XAUUSD,60,5,12,3,0.2,1.0,False,True,0.3,0.5,0.6,1.5,2.0,0.9,40,45,0.6,0.5,3,False,0,0,0
9580,XAUUSD,50,6,11,3,0.18,2.5,True,True,0.3,0.5,0.65,1.0,2.0,0.761394199039243,50,120,0.5,0.5,3,False,0,0,0
9581,XAUUSD,60,7,14,2,0.18,2.0,False,True,0.3,0.45,0.65,1.0,2.0,0.657822469476596,25,120,0.7,0.5,3,False,0,0,0
9582,XAUUSD,50,6,16,2,0.2,2.0,True,True,0.28,0.6,0.55,1.5,3.0,0.9,30,120,0.7,0.5,3,False,0,0,0
9583,XAUUSD,60,7,16,2,0.21,2.0,True,True,0.35,0.55,0.7,1.0,2.152192629408319,0.9,50,60,0.5,0.5,2,False,0,0,0
9584,XAUUSD,55,7,14,2,0.16,2.5,False,True,0.32,0.45,0.65,2.0,3.0,0.7,25,60,0.8,0.5,2,False,0,0,0
9585,XAUUSD,50,7,11,3,0.2,1.5,False,True,0.35,0.5,0.55,1.0,3.0,0.6,25,45,0.6,0.5,2,False,0,0,0
9586,XAUUSD,50,7,12,2,0.2,2.5,False,True,0.28,0.35,0.6,1.0,2.638352046519333,0.8,35,90,0.5,0.5,2,False,0,0,0
9587,XAUUSD,45,7,14,4,0.2,2.0,True,True,0.3,0.35,0.55,2.0,3.6,0.9,30,45,0.8,0.5,3,False,0,0,0
9588,XAUUSD,50,5,16,2,0.18,2.0,False,True,0.35,0.3,0.55,1.8,3.6,0.8,30,90,0.5,0.5,2,False,0,0,0
9589,XAUUSD,55,5,16,2,0.17,1.5,False,True,0.28,0.55,0.55,1.8,3.0,0.7,50,90,0.8,0.5,3,False,0,0,0
9590,XAUUSD,60,7,11,2,0.2,2.0,False,True,0.3,0.5,0.55,1.5,2.1248004040466086,0.9,25,45,0.6,0.5,3,False,0,0,0
9591,XAUUSD,45,6,11,4,0.21,1.0,False,True,0.35,0.5,0.6,1.5,3.0,0.7,30,120,0.6,0.5,3,False,0,0,0
9592,XAUUSD,55,6,14,2,0.19,2.0,False,True,0.28,0.6,0.65,1.8,2.4,0.6,35,60,0.7,0.5,3,False,0,0,0
9593,XAUUSD,60,6,12,3,0.2,2.5,True,True,0.35,0.3,0.55,1.8,3.1481183480731607,1.0,40,90,0.7,0.5,2,False,0,0,0
9594,XAUUSD,50,5,12,4,0.17,2.5,True,True,0.35,0.5,0.7,2.0,3.6,1.0,35,90,0.7,0.5,3,False,0,0,0
9595,XAUUSD,60,7,14,3,0.21,2.5,False,True,0.32,0.3,0.65,2.2,3.6,1.0,30,60,0.8,0.5,3,False,0,0,0
9596,XAUUSD,60,7,11,3,0.17,1.5,False,True,0.3,0.3,0.7,2.2,2.4,0.9,30,60,0.7,0.5,3,False,0,0,0
9597,XAUUSD,55,7,14,3,0.19,2.5,False,True,0.32,0.35,0.6,2.0,2.4,0.7,25,90,0.7,0.5,3,False,0,0,0
9598,XAUUSD,60,6,16,2,0.18,1.0,False,True,0.35,0.4,0.55,1.0,1.8550824564227366,0.8292579279269255,25,90,0.8,0.5,3,False,0,0,0
9599,XAUUSD,45,6,11,2,0.16,2.0,False,True,0.3,0.5,0.55,2.0,3.6,1.0,30,90,0.5,0.5,2,False,0,0,0
9600,XAUUSD,50,7,11,4,0.2,2.5,False,True,0.3,0.5,0.55,1.8,3.6,0.9,50,90,0.5,0.5,3,False,0,0,0
9601,XAUUSD,55,7,12,3,0.18,2.0,False,True,0.3,0.45,0.6,2.2,3.6,1.0,35,45,0.5,0.5,2,False,0,0,0
9602,XAUUSD,50,6,12,4,0.16,2.0,False,True,0.32,0.35,0.6,2.0,2.4,1.0,40,90,0.7,0.5,2,False,0,0,0
9603,XAUUSD,45,6,12,2,0.2,2.0,False,True,0.3,0.3,0.55,1.5,2.4,1.0,35,60,0.6,0.5,2,False,0,0,0
9604,XAUUSD,60,7,16,3,0.21,1.5,False,True,0.32,0.4,0.6,1.0,2.019485070990499,0.8825495238608396,25,120,0.8,0.5,2,False,0,0,0
9605,XAUUSD,55,6,11,3,0.19,2.5,False,True,0.3,0.45,0.55,1.0,2.120981628858853,0.6,35,60,0.5,0.5,3,False,0,0,0
9606,XAUUSD,50,7,11,4,0.16,1.5,True,True,0.32,0.35,0.55,1.0,2.2442772085673792,0.7,30,90,0.5,0.5,2,False,0,0,0
9607,XAUUSD,50,6,12,4,0.2,1.0,False,True,0.28,0.55,0.65,1.0,2.4770612869984525,0.8966611321174757,30,45,0.8,0.5,3,False,0,0,0
9608,XAUUSD,60,6,16,4,0.17,1.0,False,True,0.32,0.5,0.65,2.2,3.6,0.6,30,45,0.8,0.5,3,False,0,0,0
9609,XAUUSD,55,6,14,2,0.22,2.5,False,True,0.35,0.6,0.65,1.8,2.0,0.9,50,120,0.7,0.5,3,False,0,0,0
9610,XAUUSD,55,6,14,4,0.16,1.5,False,True,0.35,0.5,0.55,0.9,2.4,0.7,40,90,0.7,0.5,2,False,0,0,0
9611,XAUUSD,60,7,12,4,0.21,1.5,True,True,0.32,0.35,0.65,1.2,2.231275969299111,1.0,35,60,0.5,0.5,2,False,0,0,0
9612,XAUUSD,55,6,12,4,0.18,1.5,False,True,0.28,0.6,0.65,2.0,3.6,0.6,35,60,0.8,0.5,2,False,0,0,0
9613,XAUUSD,60,7,12,4,0.17,2.5,False,True,0.32,0.4,0.6,2.2,4.0,0.9,30,90,0.8,0.5,2,False,0,0,0
9614,XAUUSD,45,7,16,4,0.22,2.5,False,True,0.28,0.35,0.7,0.9,1.8537578417403076,0.7694641178155474,35,120,0.7,0.5,2,False,0,0,0
9615,XAUUSD,50,7,16,4,0.21,1.5,False,True,0.35,0.3,0.55,2.0,3.0,1.0,30,45,0.8,0.5,2,False,0,0,0
9616,XAUUSD,45,5,11,2,0.19,2.5,True,True,0.32,0.4,0.65,1.2,2.4,0.9,35,45,0.6,0.5,2,False,0,0,0
9617,XAUUSD,60,7,16,4,0.2,1.5,True,True,0.32,0.5,0.55,1.8,2.199240810172685,0.8,25,60,0.7,0.5,2,False,0,0,0
9618,XAUUSD,45,6,16,2,0.2,1.0,True,True,0.28,0.3,0.55,2.0,3.0,0.8,50,60,0.5,0.5,3,False,0,0,0
9619,XAUUSD,60,7,16,3,0.2,1.0,True,True,0.32,0.35,0.7,0.9,2.052873605178946,0.8,40,45,0.7,0.5,2,False,0,0,0
9620,XAUUSD,50,7,14,2,0.18,2.0,False,True,0.3,0.4,0.65,1.2,3.0,0.6,40,90,0.7,0.5,3,False,0,0,0
9621,XAUUSD,45,6,16,3,0.22,2.0,False,True,0.32,0.35,0.65,1.5,3.0,0.9,25,90,0.5,0.5,3,False,0,0,0
9622,XAUUSD,45,7,12,3,0.2,1.0,False,True,0.35,0.55,0.65,1.5,4.0,1.0,40,90,0.5,0.5,2,False,0,0,0
9623,XAUUSD,60,7,16,3,0.2,2.0,False,True,0.32,0.35,0.6,1.8,3.6,0.8,50,120,0.7,0.5,2,False,0,0,0
9624,XAUUSD,50,7,12,4,0.16,2.0,False,True,0.3,0.35,0.65,1.2,2.0,0.9,40,90,0.6,0.5,2,False,0,0,0
9625,XAUUSD,60,5,16,3,0.19,2.0,False,True,0.28,0.4,0.7,1.0,2.4,0.6820186599177759,35,120,0.8,0.5,3,False,0,0,0
9626,XAUUSD,55,7,16,4,0.18,2.5,False,True,0.35,0.35,0.7,1.8,2.4,0.6,30,45,0.6,0.5,2,False,0,0,0
9627,XAUUSD,50,7,12,2,0.21,1.0,True,True,0.32,0.3,0.6,0.9,2.4,0.7847366903513024,50,60,0.5,0.5,3,False,0,0,0
9628,XAUUSD,55,7,12,2,0.22,1.5,True,True,0.3,0.35,0.55,1.5,3.0,0.8,35,90,0.7,0.5,3,False,0,0,0
9629,XAUUSD,60,6,16,4,0.18,2.0,False,True,0.35,0.45,0.55,1.0,3.0,0.8,50,90,0.5,0.5,3,False,0,0,0
9630,XAUUSD,45,7,12,4,0.16,1.5,False,True,0.28,0.55,0.7,1.5,2.4,0.6,30,120,0.5,0.5,3,False,0,0,0
9631,XAUUSD,60,6,14,4,0.22,1.5,False,True,0.28,0.35,0.7,1.8,2.0,0.8,40,60,0.8,0.5,2,False,0,0,0
9632,XAUUSD,50,7,16,3,0.21,2.5,False,True,0.3,0.55,0.6,1.0,2.6937815575241095,0.7,40,120,0.7,0.5,2,False,0,0,0
9633,XAUUSD,60,5,16,3,0.2,1.0,True,True,0.28,0.5,0.55,1.5,2.4,1.0,40,90,0.5,0.5,2,False,0,0,0
9634,XAUUSD,50,7,12,3,0.16,2.0,False,True,0.3,0.6,0.55,1.5,2.4,1.0,25,60,0.7,0.5,2,False,0,0,0
9635,XAUUSD,50,7,16,3,0.22,1.5,False,True,0.35,0.4,0.65,1.5,4.0,1.0,35,90,0.5,0.5,2,False,0,0,0
9636,XAUUSD,50,7,14,2,0.17,2.0,False,True,0.3,0.55,0.6,2.0,2.4,0.8,40,60,0.7,0.5,2,False,0,0,0
9637,XAUUSD,50,6,16,3,0.16,2.5,False,True,0.32,0.6,0.7,1.5,4.0,0.9,30,60,0.5,0.5,2,False,0,0,0
9638,XAUUSD,45,5,16,3,0.22,1.0,False,True,0.3,0.5,0.65,1.8,3.0,0.9,35,60,0.6,0.5,3,False,0,0,0
9639,XAUUSD,60,7,11,3,0.22,1.5,True,True,0.32,0.45,0.6,1.2,2.857298633912722,1.0,25,60,0.6,0.5,2,False,0,0,0
9640,XAUUSD,60,6,16,3,0.16,1.0,False,True,0.3,0.4,0.65,2.2,3.0,0.9,30,90,0.6,0.5,3,False,0,0,0
9641,XAUUSD,45,7,12,3,0.2,1.5,False,True,0.32,0.45,0.65,1.5,3.0,0.8,35,60,0.7,0.5,2,False,0,0,0
9642,XAUUSD,55,5,16,2,0.2,1.0,False,True,0.32,0.3,0.65,1.5,4.0,0.8,40,90,0.7,0.5,3,False,0,0,0
9643,XAUUSD,60,7,16,4,0.2,1.0,False,True,0.32,0.3,0.65,1.8,3.6,1.0,30,60,0.8,0.5,3,False,0,0,0
9644,XAUUSD,50,6,16,2,0.2,1.0,False,True,0.28,0.3,0.7,1.8,3.0,0.8,35,90,0.5,0.5,3,False,0,0,0
9645,XAUUSD,60,5,16,3,0.16,1.5,True,True,0.3,0.45,0.7,1.0,2.0,0.8,25,60,0.7,0.5,2,False,0,0,0
9646,XAUUSD,50,7,16,2,0.17,1.5,False,True,0.28,0.5,0.6,1.0,2.0,0.6876130048683757,35,120,0.6,0.5,3,False,0,0,0
9647,XAUUSD,45,6,14,2,0.2,1.5,False,True,0.32,0.35,0.6,1.8,3.0,0.9,25,45,0.5,0.5,2,False,0,0,0
9648,XAUUSD,55,7,16,3,0.18,1.0,False,True,0.3,0.5,0.6,1.2,2.0,1.0,30,60,0.8,0.5,2,False,0,0,0
9649,XAUUSD,50,7,14,2,0.2,2.5,False,True,0.32,0.55,0.7,0.9,1.6433544288028776,0.7,40,60,0.6,0.5,3,False,0,0,0
9650,XAUUSD,50,7,11,2,0.22,2.0,True,True,0.3,0.3,0.65,1.5,3.6,0.6,25,60,0.6,0.5,2,False,0,0,0
9651,XAUUSD,55,6,16,4,0.19,2.5,False,True,0.32,0.45,0.55,1.5,2.4,0.8,50,45,0.5,0.5,2,False,0,0,0
9652,XAUUSD,55,6,11,3,0.22,2.5,True,True,0.3,0.5,0.65,1.8,2.4,1.0,35,45,0.7,0.5,2,False,0,0,0
9653,XAUUSD,50,7,16,2,0.2,1.0,False,True,0.28,0.45,0.65,0.9,2.4,0.7112961558615456,35,120,0.5,0.5,2,False,0,0,0
9654,XAUUSD,60,7,16,4,0.18,2.5,False,True,0.28,0.45,0.7,1.2,2.4,0.9,25,45,0.6,0.5,2,False,0,0,0
9655,XAUUSD,55,7,11,2,0.18,1.0,False,True,0.35,0.6,0.7,2.0,2.4,1.0,40,120,0.6,0.5,3,False,0,0,0
9656,XAUUSD,50,7,11,2,0.19,2.0,False,True,0.3,0.5,0.7,2.0,3.0,0.9,35,60,0.6,0.5,2,False,0,0,0
9657,XAUUSD,60,5,11,2,0.18,1.0,False,True,0.35,0.5,0.7,1.8,2.4,0.6,25,120,0.8,0.5,3,False,0,0,0
9658,XAUUSD,45,7,16,3,0.22,1.0,False,True,0.32,0.6,0.7,1.8,1.9113289340579354,1.0,25,90,0.5,0.5,2,False,0,0,0
9659,XAUUSD,50,6,14,3,0.2,2.0,False,True,0.32,0.6,0.6,1.8,4.0,0.8,35,90,0.8,0.5,3,False,0,0,0
9660,XAUUSD,60,6,12,4,0.2,1.5,False,True,0.32,0.3,0.65,1.5,2.4,1.0,50,120,0.5,0.5,3,False,0,0,0
9661,XAUUSD,60,7,16,3,0.16,2.0,False,True,0.28,0.5,0.7,1.5,3.0,0.8,30,90,0.5,0.5,3,False,0,0,0
9662,XAUUSD,50,5,11,4,0.17,2.5,True,True,0.32,0.55,0.65,1.0,2.4,0.8442392415753539,25,120,0.6,0.5,2,False,0,0,0
9663,XAUUSD,55,5,11,3,0.2,2.0,True,True,0.3,0.45,0.55,1.5,2.70731450793724,0.9,25,60,0.6,0.5,2,False,0,0,0
9664,XAUUSD,45,6,16,2,0.21,1.5,False,True,0.35,0.3,0.6,1.8,3.6,0.6,30,90,0.8,0.5,3,False,0,0,0
9665,XAUUSD,50,5,16,2,0.2,2.0,False,True,0.3,0.55,0.6,1.8,1.8697768606424057,0.8,35,90,0.6,0.5,2,False,0,0,0
9666,XAUUSD,50,7,12,4,0.17,1.0,False,True,0.28,0.55,0.65,1.2,2.0,0.7,25,90,0.5,0.5,2,False,0,0,0
9667,XAUUSD,45,6,12,4,0.19,2.0,True,True,0.35,0.45,0.7,0.9,2.4411627609006237,0.8,25,60,0.5,0.5,2,False,0,0,0
9668,XAUUSD,50,7,14,3,0.18,2.5,False,True,0.35,0.5,0.6,1.5,2.0,0.6,35,60,0.7,0.5,2,False,0,0,0
9669,XAUUSD,55,7,16,2,0.22,2.5,True,True,0.32,0.55,0.65,1.8,2.4,0.9,40,90,0.6,0.5,2,False,0,0,0
9670,XAUUSD,55,7,16,3,0.22,2.0,True,True,0.32,0.5,0.65,1.8,3.6,0.8,25,45,0.6,0.5,2,False,0,0,0
9671,XAUUSD,55,5,16,3,0.2,1.0,False,True,0.28,0.35,0.7,1.8,2.0,0.8,25,60,0.5,0.5,2,False,0,0,0
9672,XAUUSD,60,7,14,3,0.19,2.5,False,True,0.3,0.35,0.6,1.2,3.096364276965155,0.7,25,90,0.5,0.5,3,False,0,0,0
9673,XAUUSD,45,7,11,2,0.19,1.5,True,True,0.35,0.5,0.65,1.2,3.3386708221185075,0.9,40,60,0.8,0.5,3,False,0,0,0
9674,XAUUSD,55,7,11,4,0.2,1.0,False,True,0.3,0.6,0.55,1.8,2.4,0.9,30,60,0.8,0.5,3,False,0,0,0
9675,XAUUSD,55,6,14,2,0.21,2.5,False,True,0.3,0.35,0.65,2.0,2.4,0.8,35,60,0.8,0.5,2,False,0,0,0
9676,XAUUSD,50,7,11,4,0.17,1.5,False,True,0.35,0.3,0.55,1.0,3.0,0.6,35,60,0.6,0.5,2,False,0,0,0
9677,XAUUSD,55,7,14,2,0.2,2.0,False,True,0.32,0.3,0.7,1.5,2.0,1.0,30,90,0.8,0.5,3,False,0,0,0
9678,XAUUSD,55,6,11,2,0.22,1.0,True,True,0.35,0.5,0.7,1.5,4.0,0.8,35,60,0.5,0.5,3,False,0,0,0
9679,XAUUSD,60,7,12,4,0.19,2.0,True,True,0.32,0.35,0.55,1.2,2.6835677412684142,0.7,35,45,0.8,0.5,3,False,0,0,0
9680,XAUUSD,60,7,16,3,0.2,1.5,False,True,0.28,0.3,0.55,1.8,2.039087119677892,1.0,25,90,0.6,0.5,3,False,0,0,0
9681,XAUUSD,55,7,16,2,0.18,2.5,False,True,0.32,0.45,0.7,1.0,2.0,0.8646250843675951,25,45,0.5,0.5,2,False,0,0,0
9682,XAUUSD,45,5,11,3,0.19,1.0,False,True,0.28,0.35,0.65,2.2,3.0,1.0,40,45,0.6,0.5,3,False,0,0,0
9683,XAUUSD,50,7,12,4,0.17,2.5,False,True,0.35,0.35,0.65,1.2,2.4582765815780556,0.9,30,90,0.5,0.5,3,False,0,0,0
9684,XAUUSD,50,5,12,3,0.19,1.5,True,True,0.35,0.3,0.6,2.2,3.6,0.8,25,90,0.6,0.5,3,False,0,0,0
9685,XAUUSD,60,5,16,2,0.19,1.5,False,True,0.3,0.45,0.65,1.2,2.813417445310443,0.7,35,45,0.7,0.5,3,False,0,0,0
9686,XAUUSD,45,7,16,3,0.18,1.0,False,True,0.32,0.4,0.65,1.2,2.4851599456507807,1.0,50,120,0.6,0.5,2,False,0,0,0
9687,XAUUSD,50,7,11,4,0.19,2.0,False,True,0.35,0.4,0.55,0.9,2.4,0.7,30,45,0.7,0.5,3,False,0,0,0
9688,XAUUSD,55,6,16,2,0.17,1.0,True,True,0.28,0.55,0.55,1.5,3.6,1.0,25,90,0.5,0.5,3,False,0,0,0
9689,XAUUSD,50,5,12,4,0.21,2.0,False,True,0.35,0.45,0.65,1.2,3.014340187538044,1.0,30,120,0.8,0.5,2,False,0,0,0
9690,XAUUSD,45,7,11,2,0.2,2.0,True,True,0.28,0.45,0.55,1.8,2.0,0.8,40,120,0.6,0.5,2,False,0,0,0
9691,XAUUSD,60,5,16,4,0.16,1.5,False,True,0.35,0.35,0.55,1.0,2.725272486679149,0.6610903333880939,25,90,0.8,0.5,2,False,0,0,0
9692,XAUUSD,60,7,12,4,0.19,2.0,False,True,0.35,0.6,0.65,2.0,4.0,0.8,50,90,0.6,0.5,3,False,0,0,0
9693,XAUUSD,45,7,11,4,0.2,2.5,False,True,0.32,0.6,0.6,1.5,3.6,1.0,30,90,0.5,0.5,3,False,0,0,0
9694,XAUUSD,55,6,11,2,0.22,1.0,False,True,0.32,0.4,0.7,1.8,2.4,1.0,35,90,0.6,0.5,2,False,0,0,0
9695,XAUUSD,50,6,12,2,0.2,2.0,False,True,0.32,0.4,0.6,1.5,3.0,0.9,35,90,0.8,0.5,3,False,0,0,0
9696,XAUUSD,60,7,16,2,0.21,2.5,False,True,0.32,0.35,0.55,2.2,4.0,0.9,35,45,0.8,0.5,3,False,0,0,0
9697,XAUUSD,60,7,12,3,0.2,1.5,False,True,0.3,0.45,0.55,2.0,4.0,0.8,30,45,0.5,0.5,2,False,0,0,0
9698,XAUUSD,45,5,12,4,0.21,1.5,False,True,0.28,0.3,0.7,1.0,3.0,0.6,50,60,0.7,0.5,2,False,0,0,0
9699,XAUUSD,50,7,16,2,0.18,2.0,True,True,0.32,0.3,0.6,0.9,2.0,0.8,40,90,0.7,0.5,2,False,0,0,0
9700,XAUUSD,45,6,16,3,0.2,2.0,True,True,0.3,0.55,0.7,1.8,4.0,0.8,40,120,0.8,0.5,3,False,0,0,0
9701,XAUUSD,45,5,14,3,0.18,2.0,False,True,0.35,0.55,0.65,0.9,2.4,0.8016387787521915,35,90,0.6,0.5,2,False,0,0,0
9702,XAUUSD,55,5,16,4,0.16,1.0,False,True,0.32,0.6,0.65,0.9,2.0,0.8,40,120,0.5,0.5,3,False,0,0,0
9703,XAUUSD,55,6,11,2,0.19,2.0,False,True,0.32,0.35,0.6,0.9,2.2603665546712963,0.7348850732324596,35,120,0.5,0.5,3,False,0,0,0
9704,XAUUSD,45,7,14,4,0.22,1.0,False,True,0.35,0.35,0.7,1.8,2.4,0.8,35,45,0.5,0.5,3,False,0,0,0
9705,XAUUSD,50,5,14,2,0.2,2.0,True,True,0.28,0.45,0.7,0.9,1.8113397186672524,0.8,40,45,0.8,0.5,3,False,0,0,0
9706,XAUUSD,60,7,11,3,0.2,2.0,False,True,0.28,0.6,0.7,1.8,2.4,0.8,35,45,0.5,0.5,3,False,0,0,0
9707,XAUUSD,60,7,12,3,0.16,1.5,False,True,0.28,0.35,0.65,0.9,2.4136911174767692,0.7989877322770454,25,120,0.6,0.5,2,False,0,0,0
9708,XAUUSD,55,7,16,2,0.22,2.0,False,True,0.28,0.5,0.6,1.5,2.4,0.6,30,60,0.6,0.5,2,False,0,0,0
