Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpTrendTimeframe,InpEntryTimeframe,InpFastEMA_Period,InpSlow1EMA_Period,InpSlow2EMA_Period,InpStopLossPoints,InpTakeProfit1_Points,InpTakeProfit2_Points,InpUseTrailingSL,InpTrailingStartPoints,InpTrailingStopPoints,InpMoneyManagement,InpRiskPercent,InpUseDailyFilter,InpDailyEmaPeriod,InpUseAdxFilter,InpUseDiCrossover,InpAdxPeriod,InpAdxThreshold,InpUseSessionFilter,InpTradingStartHour,InpTradingEndHour,InpBreakoutLookbackBars,InpBreakoutOffsetPoints,InpUseLossLimit
8790,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,650,true,250,150,0,0.4,false,190,true,true,30,25,true,8,19,9,30,false
8675,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,700,true,250,150,1,0.2,false,190,true,true,30,25,true,8,19,9,30,true
8523,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,9,29,50,300,350,700,true,250,150,1,0.2,false,200,true,true,30,25,true,8,19,9,30,true
8507,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,700,true,250,150,0,0.2,false,200,true,true,30,25,true,8,19,9,30,true
8460,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,700,true,250,150,1,0.3,false,200,true,true,30,25,true,8,20,9,30,true
8396,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,700,true,250,150,1,0.2,false,190,true,true,30,25,true,8,20,9,30,true
8388,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,700,true,250,150,1,0.2,false,200,true,true,30,25,true,8,19,9,30,false
8392,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,20,9,30,true
8344,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,650,true,250,150,1,0.3,false,190,true,true,30,25,true,8,19,9,30,true
8264,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
8165,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,650,true,250,150,1,0.3,false,190,true,true,30,25,true,8,20,9,30,true
7120,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,700,true,250,150,1,0.2,false,180,true,true,30,25,true,8,19,9,30,true
5938,95.83,78.55,0.671368,1.722498,2.605307,7.616552,0,5.4818,117,30,1,8,29,50,300,350,700,true,250,150,1,0.2,false,200,true,true,30,25,true,8,19,9,30,true
7159,96.52,71.03,0.657685,1.72229,2.901552,9.17287,0,4.4993,108,30,1,11,29,55,250,325,700,true,250,100,0,0.1,false,190,true,true,30,25,true,8,19,9,40,false
7051,96.52,71.03,0.657685,1.72229,2.901552,9.17287,0,4.4993,108,30,1,11,29,55,250,325,700,true,250,100,0,0.1,false,190,true,true,30,25,true,8,20,9,40,false
8624,95.93,65.44,0.605926,1.721102,2.635522,7.449257,0,4.4248,108,30,1,8,29,50,300,200,650,true,250,150,0,0.1,false,190,true,true,30,25,true,9,19,8,30,true
6851,96.26,66.15,0.55125,1.720667,2.75052,8.706755,0,4.1382,120,30,1,8,27,50,275,200,700,true,250,150,0,0.1,false,240,true,true,28,27,true,8,20,8,30,false
6559,96.26,66.15,0.55125,1.720667,2.75052,8.722811,0,4.1382,120,30,1,9,27,50,275,200,700,true,250,150,0,0.1,false,240,true,true,28,27,true,8,20,8,30,false
8459,95.91,65.41,0.605648,1.720533,2.634313,7.459363,0,4.4251,108,30,1,8,29,50,300,200,650,true,250,150,0,0.1,false,190,true,true,30,25,true,9,19,9,30,true
6949,96.76,70.82,0.575772,1.720448,3.100701,8.616203,0,4.0002,123,30,1,8,30,45,250,225,500,true,250,200,0,0.2,false,210,true,true,30,25,true,8,19,9,30,true
6689,94.84,92.8,0.687407,1.719213,3.357453,8.496905,0,5.189,135,30,1,8,29,55,250,275,800,true,350,100,0,0.2,false,240,true,false,26,27,true,8,19,8,30,false
7386,91.7,47.81,0.569167,1.717652,2.072388,8.950248,0,4.3168,84,30,1,11,29,50,275,200,700,true,250,150,0,0.2,true,230,true,false,26,27,true,8,20,15,30,true
7002,96.41,77.46,0.6455,1.715632,2.891377,8.155889,0,4.8569,120,30,1,8,29,55,275,350,800,true,250,150,1,0.3,false,180,true,true,30,25,true,8,20,8,30,true
7217,96.66,83.38,0.661746,1.715585,3.119342,8.999527,0,4.8233,126,30,1,8,27,50,275,300,750,true,250,100,1,0.3,false,210,true,true,30,25,true,8,20,8,30,true
5864,87.22,53.83,0.717733,1.714684,2.333333,6.814685,0,4.2529,75,30,1,8,29,50,275,275,750,true,400,100,1,0.1,true,220,true,false,26,27,true,8,20,8,30,true
7465,94.36,78.01,0.684298,1.713985,2.359649,8.57994,0,6.3041,114,30,1,8,29,50,300,275,650,true,250,100,1,0.3,false,210,true,false,26,27,true,8,19,15,40,false
6806,94.36,78.01,0.684298,1.713985,2.359649,8.57994,0,6.3041,114,30,1,8,28,50,300,275,650,true,250,100,1,0.1,false,240,true,false,26,27,true,8,19,15,40,false
6913,94.36,78.01,0.684298,1.713985,2.359649,8.57994,0,6.3041,114,30,1,8,28,50,300,275,650,true,250,100,0,0.5,false,220,true,false,26,27,true,8,19,15,40,false
6646,94.36,78.01,0.684298,1.713985,2.359649,8.57994,0,6.3041,114,30,1,8,28,50,300,275,650,true,250,100,1,0.2,false,230,true,false,26,27,true,8,19,15,40,false
7124,96.56,77.19,0.64325,1.713137,3.048578,8.509204,0,4.6159,120,30,1,8,29,50,275,300,750,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,8,30,true
6972,96.56,77.19,0.64325,1.713137,3.048578,8.509204,0,4.6159,120,30,1,8,29,50,275,300,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,20,8,30,true
6974,96.56,77.19,0.64325,1.713137,3.048578,8.509204,0,4.6159,120,30,1,8,29,50,275,300,750,true,250,150,0,0.1,false,190,true,true,30,25,true,8,20,8,30,true
7651,96.6,83.07,0.659286,1.712925,3.107744,9.025482,0,4.8188,126,30,1,9,27,50,275,275,650,true,250,100,1,0.3,false,200,true,true,30,25,true,8,20,8,30,true
6609,95.61,75.67,0.573258,1.712792,2.725865,8.284279,0,5.1426,132,30,1,8,27,55,250,225,700,true,350,150,1,0.2,false,240,true,false,26,27,true,8,20,9,30,false
6590,87.54,53.42,0.809394,1.712647,1.907176,6.074788,0,5.29,66,30,1,8,30,55,275,325,650,true,350,150,1,0.3,false,200,true,true,30,25,true,12,18,13,40,true
6582,87.54,53.42,0.809394,1.712647,1.907176,6.074788,0,5.29,66,30,1,8,30,55,275,325,650,true,350,150,1,0.1,false,210,true,true,30,25,true,12,18,13,40,true
6587,87.54,53.42,0.809394,1.712647,1.907176,6.074788,0,5.29,66,30,1,8,30,55,275,325,650,true,350,150,0,0.5,false,200,true,true,30,25,true,12,18,13,40,true
5650,87.54,53.42,0.809394,1.712647,1.907176,6.074788,0,5.29,66,30,1,8,30,55,275,325,650,true,350,150,1,0.3,false,180,true,true,30,25,true,12,18,13,40,true
5334,87.54,53.42,0.809394,1.712647,1.907176,6.074788,0,5.29,66,30,1,8,30,55,275,325,650,true,350,150,1,0.2,false,190,true,true,30,25,true,12,18,13,40,true
6016,96.8,146.81,0.630086,1.712428,4.834047,7.489143,0,5.7776,233,16385,1,9,27,55,250,250,650,true,250,200,0,0.4,false,190,false,true,28,22,true,8,19,14,40,false
9235,95.46,77.37,0.661282,1.711841,2.566169,7.496153,0,5.4818,117,30,1,8,26,50,300,350,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,8,30,true
9205,95.45,77.34,0.661026,1.711369,2.565174,7.5048,0,5.4818,117,30,1,8,26,50,300,350,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
8647,96.08,65.3,0.588288,1.711097,2.766949,8.449414,0,4.1353,111,30,1,8,29,50,275,200,500,true,250,150,0,0.1,false,190,true,true,30,25,true,9,19,8,30,true
7514,95.69,109.47,0.688491,1.710475,2.653818,7.169962,0,7.0629,159,30,1,8,29,50,300,275,650,true,250,100,1,0.3,false,200,true,true,30,22,true,8,19,9,30,true
6647,96.19,83.56,0.696333,1.709458,2.844112,7.670409,0,5.47,120,30,1,8,29,50,300,275,650,true,250,100,1,0.3,false,230,true,true,28,27,true,8,20,9,30,false
6985,96.21,76.68,0.639,1.708426,2.862262,8.071772,0,4.8569,120,30,1,11,27,55,275,350,800,true,250,150,0,0.2,false,190,true,true,30,25,true,8,19,8,30,true
6170,96.21,76.68,0.639,1.708426,2.862262,8.071772,0,4.8569,120,30,1,11,27,55,275,350,800,true,250,150,0,0.3,false,190,true,true,30,25,true,8,19,8,30,true
6881,96.7,82.48,0.572778,1.707376,3.544478,9.090851,0,3.9606,144,30,1,8,28,45,275,200,700,true,250,150,0,0.1,false,240,true,false,26,27,true,8,20,8,30,true
6944,94.23,64.67,0.653232,1.70724,2.358497,8.795884,0,5.0354,99,30,1,11,27,55,275,350,800,true,250,150,0,0.2,false,190,true,true,30,25,true,8,19,8,40,true
8406,92.06,89.7,0.553704,1.706911,2.1266,7.229945,0,7.2778,162,30,1,8,30,50,300,200,650,true,250,150,0,0.4,false,190,true,true,30,22,true,8,20,9,30,false
6447,96.11,83.24,0.693667,1.706741,2.83322,7.637,0,5.47,120,30,1,8,30,45,300,275,750,true,250,100,1,0.2,false,220,true,true,28,27,true,8,20,9,30,false
6740,89.59,96.35,0.783333,1.705602,2.667497,7.118484,0,6.1274,123,30,1,11,29,55,250,350,700,true,400,100,0,0.3,false,220,true,false,26,27,true,8,19,8,30,true
6367,89.59,96.35,0.783333,1.705602,2.667497,7.118484,0,6.1274,123,30,1,11,29,55,250,350,700,true,400,100,0,0.3,false,220,true,false,26,27,true,8,20,8,30,true
7517,93.97,77.07,0.676053,1.705382,2.331216,8.47029,0,6.3041,114,30,1,8,30,45,300,275,750,true,250,100,1,0.3,false,210,true,false,26,27,true,8,19,15,40,false
5814,86.86,47.91,0.532333,1.705077,1.763342,10.186062,0,5.2039,90,30,2,10,26,60,225,200,500,true,250,200,0,0.4,true,220,true,false,25,30,false,9,21,10,40,true
7162,96.38,85.48,0.606241,1.704815,3.092619,9.538678,0,5.1118,141,30,1,8,29,55,250,225,650,true,250,150,0,0.1,false,240,true,false,26,27,true,8,19,9,30,false
6873,96.38,82.11,0.667561,1.704686,3.071829,8.527288,0,4.8559,123,30,1,8,29,55,275,350,800,true,250,100,0,0.4,false,190,true,true,30,25,true,8,19,9,30,true
7022,92.82,76.81,0.731524,1.704485,2.552675,6.34823,0,5.4043,105,30,1,8,29,50,300,300,750,true,400,100,0,0.1,false,190,true,true,30,25,true,8,19,8,30,true
7723,95.76,69.42,0.5785,1.7042,2.700117,9.357281,0,4.8293,120,30,1,10,30,45,250,200,700,true,250,150,0,0.1,false,240,true,false,26,27,true,8,20,8,40,true
7086,96.39,82,0.650794,1.703742,3.089676,8.824138,0,4.7863,126,30,1,11,27,55,275,250,750,true,250,100,1,0.2,false,210,true,true,30,25,true,8,19,8,30,true
6475,81.8,42.55,0.616667,1.702493,1.443351,7.81746,0,5.7304,69,30,1,8,29,55,250,250,650,true,250,200,0,0.4,false,240,true,false,24,30,true,11,18,9,40,false
6625,94.39,75.93,0.648974,1.701951,2.639208,6.241123,0,4.9158,117,30,1,8,27,50,275,275,650,true,350,150,0,0.1,false,240,true,true,28,27,true,8,21,13,20,false
5259,84.9,50.78,0.651026,1.701575,1.646029,7.088967,0,5.6907,78,30,1,9,30,60,300,250,650,true,250,200,0,0.4,true,200,true,true,26,29,false,9,21,10,40,true
5958,83,53.2,0.682051,1.700461,2.227806,6.978414,0,4.4361,78,30,1,11,29,55,250,275,750,true,400,100,0,0.4,true,230,true,false,26,27,true,8,20,8,30,true
6748,82.97,53.17,0.681667,1.699789,2.226549,6.962579,0,4.4361,78,30,1,8,29,55,250,275,750,true,400,100,1,0.1,true,220,true,false,26,27,true,8,20,8,30,true
6593,82.97,53.17,0.681667,1.699789,2.226549,6.962579,0,4.4361,78,30,1,8,29,55,250,275,750,true,400,100,0,0.4,true,230,true,false,26,27,true,8,20,8,30,true
7110,96.33,81.32,0.661138,1.698806,3.1679,10.060573,0,4.7549,123,30,1,8,29,50,275,300,750,true,250,100,1,0.1,false,240,true,false,26,27,true,8,20,8,40,false
7025,96.33,81.32,0.661138,1.698806,3.1679,10.060573,0,4.7549,123,30,1,8,29,50,275,300,750,true,250,100,1,0.1,false,240,true,false,26,27,true,8,19,8,40,true
6030,92.95,63.57,0.572703,1.698648,2.22584,7.906021,0,5.5079,111,30,1,10,30,45,250,225,500,true,250,200,0,0.2,false,220,true,false,26,27,true,8,19,15,40,true
6335,91.24,42.05,0.519136,1.696769,2.072449,8.110247,0,3.8467,81,30,1,9,27,50,250,200,500,true,250,200,0,0.4,true,210,true,true,30,25,true,8,19,9,30,true
6273,91.24,42.05,0.519136,1.696769,2.072449,8.129207,0,3.8467,81,30,1,8,29,55,250,200,500,true,250,200,0,0.4,true,210,true,true,30,25,true,8,19,9,30,true
7066,87.02,58.8,0.576471,1.695035,1.813695,9.120175,0,5.9414,102,30,1,11,28,55,200,325,800,true,250,150,0,0.3,false,210,true,true,30,25,true,8,20,15,40,true
7378,92.43,57.84,0.494359,1.692695,2.18429,6.72431,0,4.7285,117,30,1,8,27,50,275,200,700,true,350,200,0,0.4,false,200,true,true,30,25,true,8,19,10,30,true
7361,96.28,86.45,0.588095,1.692265,3.32756,9.543201,0,4.6685,147,30,1,9,27,50,275,200,700,true,250,100,1,0.2,false,220,true,false,26,27,true,8,19,9,30,true
7292,96.28,86.45,0.588095,1.692265,3.32756,9.543201,0,4.6685,147,30,1,9,27,50,275,200,750,true,250,100,1,0.2,false,220,true,false,26,27,true,8,20,9,30,false
6983,96.28,86.45,0.588095,1.692265,3.32756,9.543201,0,4.6685,147,30,1,9,27,50,275,200,700,true,250,100,0,0.1,false,240,true,false,26,27,true,8,20,9,30,false
8696,91.2,87.83,0.54216,1.692174,2.082266,7.233506,0,7.3014,162,30,1,8,29,50,300,200,700,true,250,150,0,0.1,false,190,true,true,30,22,true,8,19,8,30,false
8531,91.2,87.83,0.54216,1.692174,2.082266,7.233506,0,7.3014,162,30,1,8,29,50,300,200,650,true,250,150,0,0.4,false,190,true,true,30,22,true,8,19,8,30,true
6775,82.56,52.57,0.673974,1.692166,2.201424,6.908726,0,4.4361,78,30,1,8,29,55,250,275,750,true,400,100,1,0.1,true,220,true,false,26,27,true,8,19,9,30,false
7168,96.27,86.4,0.576,1.691864,3.325635,9.510711,0,4.6685,150,30,1,8,27,50,275,200,650,true,250,100,1,0.3,false,230,true,false,26,27,true,8,20,8,30,true
7216,96.27,86.4,0.576,1.691864,3.325635,9.525402,0,4.6685,150,30,1,9,27,50,275,200,700,true,250,100,1,0.2,false,220,true,false,26,27,true,8,20,8,30,true
7012,94.83,69.16,0.606667,1.691669,2.521327,7.37557,0,4.9665,114,30,1,8,29,50,275,300,750,true,250,200,1,0.1,false,210,true,true,30,25,true,8,19,9,30,true
8400,91.12,87.65,0.541049,1.690756,2.077999,7.232649,0,7.3036,162,30,1,8,29,50,300,200,650,true,250,150,0,0.1,false,190,true,true,30,22,true,8,19,9,30,true
8330,91.12,87.65,0.541049,1.690756,2.077999,7.232649,0,7.3036,162,30,1,8,29,50,300,200,650,true,250,150,0,0.4,false,190,true,true,30,22,true,8,19,9,30,true
8328,91.12,87.65,0.541049,1.690756,2.077999,7.232649,0,7.3036,162,30,1,8,29,50,300,200,700,true,250,150,0,0.1,false,190,true,true,30,22,true,8,19,9,30,true
8301,91.12,87.65,0.541049,1.690756,2.077999,7.232649,0,7.3036,162,30,1,8,29,50,300,200,700,true,250,150,0,0.1,false,190,true,true,30,22,true,8,20,9,30,true
8214,91.12,87.65,0.541049,1.690756,2.077999,7.232649,0,7.3036,162,30,1,8,29,50,300,200,700,true,250,150,0,0.1,false,190,true,true,30,22,true,8,19,9,30,false
5318,90.88,41.69,0.514691,1.69046,2.054707,8.167564,0,3.8467,81,30,1,8,29,55,250,200,500,true,250,200,0,0.4,true,220,true,true,28,27,true,8,20,8,30,false
6462,94.78,74.85,0.62375,1.689798,2.618048,6.37374,0,5.0971,120,30,1,8,26,50,275,275,750,true,350,200,0,0.5,false,210,true,false,26,27,true,8,20,8,30,true
6290,92.87,61.68,0.47814,1.689779,2.657475,7.063358,0,4.1455,129,30,1,8,29,55,225,200,750,true,400,100,0,0.4,false,190,true,true,30,25,true,8,19,9,30,true
9342,95.81,78.2,0.635772,1.689594,2.912477,8.715883,0,4.9299,123,30,1,11,30,45,250,325,550,true,250,150,1,0.4,false,190,true,true,30,25,true,8,20,9,30,true
9328,95.81,78.2,0.635772,1.689594,2.912477,8.715883,0,4.9299,123,30,1,10,30,45,250,325,550,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,false
9040,95.81,78.2,0.635772,1.689594,2.912477,8.715883,0,4.9299,123,30,1,10,30,45,250,325,550,true,250,150,0,0.1,false,190,true,true,30,25,true,8,20,9,30,true
8988,95.81,78.2,0.635772,1.689594,2.912477,8.715883,0,4.9299,123,30,1,8,30,45,250,325,550,true,250,150,0,0.4,false,190,true,true,30,25,true,8,20,9,30,false
8868,95.81,78.2,0.635772,1.689594,2.912477,8.715883,0,4.9299,123,30,1,8,30,45,250,325,550,true,250,150,1,0.1,false,200,true,true,30,25,true,8,19,9,30,true
8192,95.81,78.2,0.635772,1.689594,2.912477,8.715883,0,4.9299,123,30,1,10,30,45,250,325,550,true,250,150,1,0.3,false,190,true,true,30,25,true,8,20,9,30,false
8164,95.81,78.2,0.635772,1.689594,2.912477,8.715883,0,4.9299,123,30,1,11,30,45,250,325,550,true,250,150,1,0.3,false,190,true,true,30,25,true,8,19,9,30,false
8085,95.81,78.2,0.635772,1.689594,2.912477,8.715883,0,4.9299,123,30,1,10,30,45,250,325,550,true,250,150,1,0.3,false,190,true,true,30,25,true,8,19,9,30,true
7892,95.81,78.2,0.635772,1.689594,2.912477,8.715883,0,4.9299,123,30,1,10,30,45,250,325,550,true,250,150,1,0.3,false,190,true,true,30,25,true,8,19,9,30,false
7474,95.81,78.2,0.635772,1.689594,2.912477,8.715883,0,4.9299,123,30,1,10,30,45,250,325,550,true,250,150,1,0.3,false,190,true,true,30,25,true,8,20,9,30,true
6824,79.7,39.95,0.605303,1.689268,1.300456,7.205009,0,5.9821,66,30,1,8,30,55,275,300,500,true,250,200,0,0.1,false,240,true,false,24,30,true,11,18,15,40,false
7339,95.98,78.24,0.636098,1.686858,3.134615,9.568783,0,4.7924,123,30,1,8,29,55,250,275,750,true,250,100,0,0.1,false,240,true,false,26,27,true,8,20,11,40,false
6875,95.47,77.86,0.633008,1.686596,2.769833,8.551804,0,5.1669,123,30,1,8,29,55,250,275,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,false
7046,91.45,68.76,0.636667,1.685954,2.14406,6.821186,0,5.7353,108,30,1,8,29,50,275,275,650,true,350,150,1,0.2,false,190,true,true,30,25,true,8,20,8,30,true
6704,95.51,74.2,0.618333,1.685514,2.76969,7.830378,0,4.8569,120,30,1,11,28,55,275,350,800,true,250,150,0,0.3,false,190,true,true,30,25,true,8,19,8,30,true
7996,94.43,61.87,0.57287,1.681088,2.491744,7.087426,0,4.4532,108,30,1,8,29,55,300,200,700,true,250,150,0,0.2,false,210,true,true,30,25,true,9,19,9,30,false
7277,91.07,68.13,0.630833,1.679669,2.124415,6.778713,0,5.7353,108,30,1,8,29,50,275,275,800,true,350,150,0,0.5,false,210,true,true,30,25,true,8,19,9,30,true
6830,90.9,72.11,0.600917,1.678236,2.173952,7.112372,0,6.3722,120,30,1,8,29,55,250,275,650,true,350,150,1,0.2,false,240,true,false,26,27,true,8,20,15,30,true
7507,95.34,76.9,0.625203,1.678131,2.808619,8.669064,0,5.0466,123,30,1,8,29,50,250,300,750,true,250,150,0,0.1,false,190,true,true,30,25,true,8,20,9,30,false
8548,95.97,69.7,0.505072,1.677818,3.428431,9.272961,0,3.5724,138,30,1,8,29,50,225,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
8409,95.97,69.7,0.505072,1.677818,3.428431,9.272961,0,3.5724,138,30,1,10,29,50,225,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,false
8028,95.97,69.7,0.505072,1.677818,3.428431,9.272961,0,3.5724,138,30,1,8,29,50,225,200,650,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
6046,95.32,77.08,0.535278,1.677091,2.788712,9.508504,0,5.2203,144,30,1,8,29,55,250,200,500,true,250,150,1,0.2,false,200,true,true,27,26,true,8,20,9,30,false
6645,95.97,76.73,0.544184,1.676333,3.597281,9.785053,0,3.7079,141,30,1,9,27,50,250,200,500,true,250,100,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
7396,95.92,76.5,0.542553,1.674306,3.586498,9.770943,0,3.7066,141,30,1,10,30,45,250,200,700,true,250,100,1,0.3,false,200,true,true,30,25,true,8,19,9,30,true
5876,84.1,44.73,0.62125,1.673442,1.643277,7.229888,0,4.9871,72,30,1,8,29,50,275,300,500,true,250,200,0,0.4,true,190,true,true,30,25,true,8,19,9,30,true
5431,84.1,44.73,0.62125,1.673442,1.643277,7.229888,0,4.9871,72,30,1,8,29,50,275,300,500,true,250,200,0,0.4,true,200,true,true,30,25,true,8,19,9,30,true
7178,93.74,73.4,0.62735,1.673271,2.439349,5.986083,0,5.3437,117,30,1,8,29,50,300,275,700,true,350,200,0,0.4,false,230,true,false,26,27,true,8,20,8,30,true
8153,93.85,103.65,0.616964,1.673008,2.43825,6.951603,0,7.6824,168,30,1,8,29,55,300,225,800,true,250,100,1,0.1,false,190,true,true,30,22,true,8,19,9,30,true
8070,93.85,103.65,0.616964,1.673008,2.43825,6.951603,0,7.6824,168,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,210,true,true,30,22,true,8,19,9,30,true
7643,94.75,61.79,0.57213,1.672874,2.61822,8.012113,0,4.17,108,30,1,9,27,50,275,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,9,19,9,30,false
6628,93.89,91.89,0.656357,1.672842,2.854613,7.381332,0,5.3093,140,30,1,8,27,50,250,275,800,true,350,100,0,0.2,false,190,true,true,30,25,true,8,19,13,20,false
7311,93.71,73.37,0.627094,1.672811,2.435923,5.991525,0,5.3491,117,30,1,8,30,45,300,275,700,true,350,200,0,0.4,false,230,true,false,26,27,true,8,20,8,30,true
6874,94.98,76.27,0.620081,1.672575,2.713269,8.670998,0,5.1669,123,30,1,10,30,45,250,275,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
5883,92.71,61.3,0.552252,1.67237,2.267851,7.622059,0,5.0344,111,30,1,11,29,55,250,325,700,true,250,200,0,0.1,false,190,true,true,27,26,true,8,20,9,40,false
6603,93.56,79.13,0.628016,1.671675,2.38487,6.759908,0,6.096,126,30,1,8,29,50,300,275,650,true,250,200,0,0.4,false,240,true,false,26,27,true,8,20,9,30,true
9211,89,66.91,0.602793,1.671585,1.952437,6.301731,0,6.1741,111,30,1,8,29,50,300,350,700,true,250,200,1,0.2,false,180,true,true,30,25,true,8,20,8,30,true
5500,89.59,76.46,0.688829,1.671291,2.050416,7.829625,0,7.1213,111,30,1,9,27,50,250,275,500,true,300,100,0,0.5,false,230,true,false,26,27,true,8,20,15,40,true
8091,93.29,66.68,0.635048,1.669478,2.351199,7.553033,0,5.1871,105,30,1,8,29,55,300,225,800,true,250,100,1,0.1,false,190,true,true,30,25,true,8,20,9,40,true
6420,94.8,90.5,0.67037,1.666372,2.698271,7.613214,0,6.1938,135,30,1,8,30,60,300,275,750,true,250,100,0,0.1,false,190,true,true,27,26,true,8,20,9,30,false
6157,94.8,90.5,0.67037,1.666372,2.698271,7.613214,0,6.1938,135,30,1,8,30,60,300,275,750,true,250,100,1,0.2,false,210,true,true,27,26,true,8,20,9,30,false
4299,94.8,90.5,0.67037,1.666372,2.698271,7.613214,0,6.1938,135,30,1,8,30,60,300,275,800,true,250,100,1,0.2,false,210,true,true,27,26,true,8,20,9,30,false
8245,95.65,68.5,0.496377,1.666148,3.369405,9.121656,0,3.5799,138,30,1,8,27,50,225,200,650,true,250,150,0,0.4,false,190,true,true,30,25,true,8,19,9,30,true
8295,95.65,68.5,0.496377,1.666148,3.369405,9.121656,0,3.5799,138,30,1,8,27,50,225,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
6139,85.91,118,0.670455,1.665726,2.348259,5.598356,0,8.8013,176,30,1,8,30,55,275,275,650,true,400,100,1,0.2,false,220,false,true,23,22,true,12,18,13,40,true
8478,95.28,78,0.5,1.665699,2.934537,9.322711,0,5.1108,156,30,1,8,29,50,225,200,650,true,250,150,0,0.4,false,240,true,false,26,27,true,8,20,8,30,true
6648,94.81,90.33,0.669111,1.66512,2.713427,7.557976,0,6.156,135,30,1,8,30,60,300,300,750,true,250,100,1,0.4,false,190,true,true,27,26,true,8,20,9,30,false
6050,92.34,55.4,0.559596,1.664508,2.249289,7.53939,0,4.5601,99,30,1,8,29,55,250,250,650,true,250,200,0,0.4,false,190,true,true,30,25,true,8,19,9,40,false
6072,85.01,75.66,0.615122,1.663451,2.754277,6.629249,0,4.902,123,30,1,8,29,55,250,275,750,true,400,100,0,0.4,false,190,true,true,27,26,true,8,20,9,30,false
5884,85.01,75.66,0.615122,1.663451,2.754277,6.629249,0,4.902,123,30,1,8,29,55,250,275,750,true,400,100,1,0.2,false,200,true,true,27,26,true,8,20,9,30,false
6853,95.61,80.3,0.569504,1.663417,3.612236,9.752354,0,4.0459,141,30,1,8,29,55,250,225,650,true,250,100,0,0.1,false,190,true,true,30,25,true,8,19,8,30,true
6977,95.62,75.26,0.533759,1.663376,3.528364,9.501986,0,3.7146,141,30,1,8,30,50,250,200,750,true,250,100,1,0.1,false,190,true,true,30,25,true,8,19,9,30,true
